N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
994.0,티에이치엔,3285.0,0.0,0.00%,500.0,4027.0,3399.0,198.0
995.0,진양폴리,5900.0,0.0,0.00%,500.0,531.0,481.0,47.0
996.0,KBSTAR 국채선물5년추종인버스,54070.0,0.0,0.00%,0.0,,,
997.0,KBSTAR Fn컨택트대표,7790.0,0.0,0.00%,0.0,,,
998.0,KINDEX 미국친환경그린테마INDXX,11760.0,0.0,0.00%,0.0,,,
999.0,TIGER Fn반도체TOP10,7020.0,0.0,0.00%,0.0,,,
1000.0,HANARO 단기채권액티브,100930.0,0.0,0.00%,0.0,,,
1001.0,대림통상,3755.0,0.0,0.00%,1000.0,1552.0,1658.0,29.0
1002.0,신풍제지,1625.0,0.0,0.00%,500.0,259.0,939.0,-40.0
1003.0,KB Wise 분할매매 ETN,9440.0,0.0,0.00%,0.0,,,
1004.0,참엔지니어링,962.0,0.0,0.00%,500.0,1506.0,6991.0,26.0
1005.0,티웨이홀딩스,515.0,0.0,0.00%,500.0,2267.0,8053.0,-1485.0
1006.0,한화솔루션우,50100.0,0.0,0.00%,5000.0,,,
1007.0,TIGER 유로스탁스50(합성 H),12325.0,0.0,0.00%,0.0,,,
1008.0,TIGER 글로벌BBIG액티브,10480.0,0.0,0.00%,0.0,,,
1009.0,SUN&L,4370.0,0.0,0.00%,1000.0,4653.0,5662.0,-219.0
1010.0,KODEX 미국종합채권SRI액티브(H),98190.0,0.0,0.00%,0.0,,,
1011.0,KODEX Fn성장,13305.0,0.0,0.00%,0.0,,,
1012.0,갤럭시아에스엠,1975.0,0.0,0.00%,500.0,289.0,409.0,35.0
1013.0,케이비아이동국실업,623.0,0.0,0.00%,500.0,5214.0,5680.0,-733.0
1014.0,부산주공,792.0,0.0,0.00%,500.0,1868.0,2397.0,-93.0
1015.0,선도전기,3000.0,0.0,0.00%,500.0,833.0,1679.0,-106.0
1016.0,삼성 코스피 풋매도 ETN,10800.0,0.0,0.00%,0.0,,,
1017.0,KODEX 차이나H레버리지(H),2525.0,0.0,0.00%,0.0,,,
1018.0,TIGER 200TR,17225.0,0.0,0.00%,0.0,,,
1019.0,롯데칠성우,68700.0,0.0,0.00%,500.0,,,
1020.0,ARIRANG 미국S&P500(H),17140.0,0.0,0.00%,0.0,,,
1021.0,미래에셋 전기전자 Core5 ETN,26530.0,0.0,0.00%,0.0,,,
1022.0,HANARO 200선물인버스,11265.0,0.0,0.00%,0.0,,,
1023.0,원림,22950.0,0.0,0.00%,5000.0,797.0,1703.0,32.0
1024.0,SJM,3370.0,0.0,0.00%,500.0,1457.0,2450.0,77.0
1025.0,형지엘리트,1665.0,0.0,0.00%,500.0,1353.0,1304.0,-3.0
1026.0,이스타코,1205.0,0.0,0.00%,500.0,71.0,821.0,-3.0
1027.0,평화홀딩스,3525.0,0.0,0.00%,500.0,6277.0,5181.0,76.0
1028.0,KODEX 국고채30년액티브,94250.0,0.0,0.00%,0.0,,,
1029.0,바다로19호,3370.0,0.0,0.00%,5000.0,114.0,474.0,77.0
1030.0,TIGER 퓨처모빌리티액티브,9160.0,0.0,0.00%,0.0,,,
1031.0,신한 레버리지 은 선물 ETN(H),5095.0,0.0,0.00%,0.0,,,
1032.0,KBSTAR 200TR,16645.0,0.0,0.00%,0.0,,,
1033.0,케이탑리츠,1055.0,0.0,0.00%,1000.0,320.0,2489.0,180.0
1034.0,비비안,1700.0,0.0,0.00%,500.0,1879.0,1982.0,14.0
1035.0,KOSEF 통안채1년,100900.0,0.0,0.00%,0.0,,,
1036.0,히어로즈 단기채권ESG액티브,99995.0,0.0,0.00%,0.0,,,
1037.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,19860.0,0.0,0.00%,0.0,,,
1038.0,인디에프,700.0,0.0,0.00%,500.0,1487.0,1253.0,-221.0
1039.0,KODEX 차이나심천ChiNext(합성),12335.0,0.0,0.00%,0.0,,,
1040.0,KODEX 차이나H,16970.0,0.0,0.00%,0.0,,,
1041.0,키움 코스피 200 ETN,9790.0,0.0,0.00%,0.0,,,
1042.0,TIGER 차이나클린에너지SOLACTIVE,10605.0,0.0,0.00%,0.0,,,
1043.0,WISCOM,3175.0,0.0,0.00%,500.0,1176.0,1353.0,0.0
1044.0,KBSTAR 대형고배당10TR,13660.0,0.0,0.00%,0.0,,,
1045.0,주연테크,818.0,0.0,0.00%,200.0,882.0,597.0,-5.0
1046.0,우진아이엔에스,6350.0,0.0,0.00%,500.0,895.0,1147.0,-67.0
1047.0,QV 레버리지 S&P500 ETN,24140.0,0.0,0.00%,0.0,,,
1048.0,TIGER 글로벌클라우드컴퓨팅INDXX,8380.0,0.0,0.00%,0.0,,,
1049.0,KODEX 미국달러선물인버스,8480.0,0.0,0.00%,0.0,,,
1050.0,태양금속,1310.0,0.0,0.00%,500.0,4630.0,4477.0,-8.0
1051.0,진양화학,3610.0,0.0,0.00%,500.0,348.0,337.0,-39.0
1052.0,KBSTAR 중기우량회사채,101210.0,0.0,0.00%,0.0,,,
1053.0,씨아이테크,1075.0,0.0,0.00%,500.0,472.0,795.0,9.0
1054.0,동양고속,16100.0,0.0,0.00%,5000.0,812.0,1688.0,-220.0
1055.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,18525.0,0.0,0.00%,0.0,,,
1056.0,세우글로벌,1610.0,0.0,0.00%,500.0,324.0,496.0,26.0
1057.0,KODEX 미국S&P고배당커버드콜(합성 H),9225.0,0.0,0.00%,0.0,,,
1058.0,세기상사,8710.0,0.0,0.00%,500.0,179.0,464.0,-16.0
1059.0,QV 코스닥 150 ETN,11490.0,0.0,0.00%,0.0,,,
1060.0,TIGER 코스닥150 레버리지,9165.0,0.0,0.00%,0.0,,,
1061.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,181.0,324.0,-50.0
1062.0,삼성 미국 대형 성장주 ETN,22515.0,0.0,0.00%,0.0,,,
1063.0,KINDEX 단기채권알파액티브,99825.0,0.0,0.00%,0.0,,,
1064.0,신한 인버스 2X 천연가스 선물 ETN,130.0,0.0,0.00%,0.0,,,
1065.0,유엔젤,3380.0,0.0,0.00%,500.0,297.0,617.0,31.0
1066.0,동원수산,9580.0,0.0,0.00%,5000.0,1446.0,1009.0,62.0
1067.0,SJM홀딩스,2980.0,0.0,0.00%,500.0,1497.0,3329.0,79.0
1068.0,KODEX 아시아달러채권SRI플러스액티브,50590.0,0.0,0.00%,0.0,,,
1069.0,두산퓨얼셀2우B,14850.0,0.0,0.00%,100.0,,,
1070.0,미래산업,9940.0,0.0,0.00%,500.0,483.0,1177.0,85.0
1071.0,SOL 200 Top10,8150.0,0.0,0.00%,0.0,,,
1072.0,HANARO Fn K-뉴딜디지털플러스,8795.0,0.0,0.00%,0.0,,,
1073.0,이화산업,15700.0,0.0,0.00%,5000.0,578.0,2748.0,-50.0
1074.0,KINDEX 인도네시아MSCI(합성),10710.0,0.0,0.00%,0.0,,,
1075.0,호텔신라우,58100.0,0.0,0.00%,5000.0,,,
1076.0,유화증권우,2470.0,0.0,0.00%,1000.0,,,
1077.0,미래에셋 원자재 선물 ETN(H),14280.0,0.0,0.00%,0.0,,,
1078.0,KINDEX 종합채권(AA-이상)KIS액티브,91540.0,0.0,0.00%,0.0,,,
1079.0,우신시스템,2320.0,0.0,0.00%,500.0,2623.0,3096.0,-115.0
1080.0,미래아이앤지,301.0,0.0,0.00%,100.0,78.0,997.0,9.0
1081.0,경인전자,26700.0,0.0,0.00%,5000.0,274.0,659.0,20.0
1082.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),16735.0,0.0,0.00%,0.0,,,
1083.0,SOL 글로벌탄소배출권선물IHS(합성),13050.0,0.0,0.00%,0.0,,,
1084.0,대교우B,2145.0,0.0,0.00%,500.0,,,
1085.0,한성기업,6700.0,0.0,0.00%,5000.0,2515.0,1999.0,-58.0
1086.0,TIGER 미국나스닥바이오,19240.0,0.0,0.00%,0.0,,,
1087.0,TIGER 미국나스닥100레버리지(합성),9645.0,0.0,0.00%,0.0,,,
1088.0,동원금속,887.0,0.0,0.00%,500.0,3874.0,4569.0,117.0
1089.0,신한 S&P500 VIX S/T 선물 ETN C,8285.0,0.0,0.00%,0.0,,,
1090.0,KODEX 코스피TR,11460.0,0.0,0.00%,0.0,,,
1091.0,SK디스커버리우,30350.0,0.0,0.00%,5000.0,,,
1092.0,KODEX 철강,8020.0,0.0,0.00%,0.0,,,
1093.0,녹십자홀딩스2우,48200.0,0.0,0.00%,500.0,,,
1094.0,KINDEX KRX금현물,10730.0,0.0,0.00%,0.0,,,
1095.0,삼성 코스피 200 ETN,8125.0,0.0,0.00%,0.0,,,
1096.0,TRUE 코스피 200 ETN,8115.0,0.0,0.00%,0.0,,,
1097.0,롯데지주우,50200.0,0.0,0.00%,200.0,,,
1098.0,TIGER 레버리지,14395.0,0.0,0.00%,0.0,,,
1099.0,TBH글로벌,1930.0,0.0,0.00%,500.0,1881.0,1170.0,53.0
1100.0,TRUE 코스피 양매도 3% OTM ETN,7975.0,0.0,0.00%,0.0,,,
1101.0,ARIRANG 미국S&P500,10410.0,0.0,0.00%,0.0,,,
1102.0,TIMEFOLIO Kstock액티브,8180.0,0.0,0.00%,0.0,,,
1103.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,19855.0,0.0,0.00%,0.0,,,
1104.0,SHD,31950.0,0.0,0.00%,5000.0,1048.0,710.0,57.0
1105.0,유안타증권우,3005.0,0.0,0.00%,5000.0,,,
1106.0,삼성 미국 대형 성장주 ETN(H),19300.0,0.0,0.00%,0.0,,,
1107.0,삼성 코스닥 150 ETN,7695.0,0.0,0.00%,0.0,,,
1108.0,TIGER KRX인터넷K-뉴딜,5485.0,0.0,0.00%,0.0,,,
1109.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10945.0,0.0,0.00%,0.0,,,
1110.0,KBSTAR 게임테마,11540.0,0.0,0.00%,0.0,,,
1111.0,삼성 미국 대형 가치주 ETN,19015.0,0.0,0.00%,0.0,,,
1112.0,KODEX 증권,5850.0,0.0,0.00%,0.0,,,
1113.0,TIGER 리츠부동산인프라채권TR KIS,5305.0,0.0,0.00%,0.0,,,
1114.0,KODEX 200미국채혼합,12335.0,0.0,0.00%,0.0,,,
1115.0,삼성 레버리지 China A50 선물 ETN(H),37430.0,0.0,0.00%,0.0,,,
1116.0,에셋플러스 글로벌플랫폼액티브,6565.0,0.0,0.00%,0.0,,,
1117.0,KODEX 바이오,8495.0,0.0,0.00%,0.0,,,
1118.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,18530.0,0.0,0.00%,0.0,,,
1119.0,KB 레버리지 S&P 500 선물 ETN(H),9250.0,0.0,0.00%,0.0,,,
1120.0,태원물산,4845.0,0.0,0.00%,500.0,147.0,374.0,-5.0
1121.0,모두투어리츠,4695.0,0.0,0.00%,5000.0,61.0,1098.0,34.0
1122.0,KINDEX 국고채3년,101570.0,0.0,0.00%,0.0,,,
1123.0,KBSTAR 금융채액티브,98985.0,0.0,0.00%,0.0,,,
1124.0,신한 레버리지 S&P500 선물 ETN,18145.0,0.0,0.00%,0.0,,,
1125.0,대한항공우,32400.0,0.0,0.00%,5000.0,,,
1126.0,삼성 인버스 2X 나스닥 100 ETN(H),7175.0,0.0,0.00%,0.0,,,
1127.0,성문전자,1835.0,0.0,0.00%,500.0,493.0,544.0,34.0
1128.0,KODEX 코스피대형주,11480.0,0.0,0.00%,0.0,,,
1129.0,TRUE 인버스 2X 천연가스 선물 ETN(H),240.0,0.0,0.00%,0.0,,,
1130.0,남양유업우,212500.0,0.0,0.00%,5000.0,,,
1131.0,TIGER 차이나항셍테크레버리지(합성 H),10165.0,0.0,0.00%,0.0,,,
1132.0,KOSEF 국고채3년,107010.0,0.0,0.00%,0.0,,,
1133.0,KOSEF 미국방어배당성장나스닥,14125.0,0.0,0.00%,0.0,,,
1134.0,KODEX KRX기후변화솔루션,9260.0,0.0,0.00%,0.0,,,
1135.0,KODEX KRX300,14625.0,0.0,0.00%,0.0,,,
1136.0,TRUE 인버스 2X 은 선물 ETN,34985.0,0.0,0.00%,0.0,,,
1137.0,한솔PNS,1700.0,0.0,0.00%,500.0,2629.0,1097.0,46.0
1138.0,KBSTAR 200선물인버스2X,3100.0,0.0,0.00%,0.0,,,
1139.0,KODEX 미국채울트라30년선물(H),9620.0,0.0,0.00%,0.0,,,
1140.0,미래에셋 중국 심천 100 ETN,17270.0,0.0,0.00%,0.0,,,
1141.0,TIGER 200 헬스케어,18140.0,0.0,0.00%,0.0,,,
1142.0,대신 인버스 2X 알루미늄 선물 ETN(H),33990.0,0.0,0.00%,0.0,,,
1143.0,진도,2730.0,0.0,0.00%,500.0,590.0,1364.0,38.0
1144.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11325.0,0.0,0.00%,0.0,,,
1145.0,KODEX 국채선물10년,62135.0,0.0,0.00%,0.0,,,
1146.0,체시스,1060.0,0.0,0.00%,500.0,429.0,812.0,-17.0
1147.0,KINDEX 삼성그룹섹터가중,14050.0,0.0,0.00%,0.0,,,
1148.0,한화투자증권우,7000.0,0.0,0.00%,5000.0,,,
1149.0,TIGER 탄소효율그린뉴딜,7790.0,0.0,0.00%,0.0,,,
1150.0,삼성 미국 대형 가치주 ETN(H),16195.0,0.0,0.00%,0.0,,,
1151.0,미래에셋 인버스 2X 은 선물 ETN,34820.0,0.0,0.00%,0.0,,,
1152.0,KBSTAR 미국S&P원유생산기업(합성 H),6760.0,0.0,0.00%,0.0,,,
1153.0,HANARO Fn전기&수소차,8365.0,0.0,0.00%,0.0,,,
1154.0,QV S&P500 버퍼10% 9월 ETN,11090.0,0.0,0.00%,0.0,,,
1155.0,신한 레버리지 금 선물 ETN,16605.0,0.0,0.00%,0.0,,,
1156.0,금호전기,1360.0,0.0,0.00%,500.0,416.0,838.0,-86.0
1157.0,삼화전자,3165.0,0.0,0.00%,1000.0,443.0,669.0,-40.0
1158.0,키움 미국달러선물 ETN,11015.0,0.0,0.00%,0.0,,,
1159.0,TIGER 농산물선물Enhanced(H),7810.0,0.0,0.00%,0.0,,,
1160.0,KODEX 미국나스닥100선물인버스(H),12240.0,0.0,0.00%,0.0,,,
1161.0,QV 코스피 200 ETN,32405.0,0.0,0.00%,0.0,,,
1162.0,TIGER 인도니프티50레버리지(합성),26555.0,0.0,0.00%,0.0,,,
1163.0,TIGER KRX기후변화솔루션,9285.0,0.0,0.00%,0.0,,,
1164.0,미래에셋 레버리지 옥수수 선물 ETN,31975.0,0.0,0.00%,0.0,,,
1165.0,KB 천연가스 선물 ETN(H),31720.0,0.0,0.00%,0.0,,,
1166.0,대신343 K200,31675.0,0.0,0.00%,0.0,,,
1167.0,대신 천연가스 선물 ETN(H),31510.0,0.0,0.00%,0.0,,,
1168.0,삼성 China A50 선물 ETN(H),15750.0,0.0,0.00%,0.0,,,
1169.0,KODEX 미디어&엔터테인먼트,14315.0,0.0,0.00%,0.0,,,
1170.0,미래에셋 원유선물혼합 ETN(H),31285.0,0.0,0.00%,0.0,,,
1171.0,신한 구리 선물 ETN(H),15575.0,0.0,0.00%,0.0,,,
1172.0,미래에셋 에너지화학 Core5 ETN,15565.0,0.0,0.00%,0.0,,,
1173.0,하나 레버리지 콩 선물 ETN(H),31115.0,0.0,0.00%,0.0,,,
1174.0,TIGER Fn신재생에너지,10830.0,0.0,0.00%,0.0,,,
1175.0,BYC우,142500.0,0.0,0.00%,5000.0,,,
1176.0,HANARO 200선물레버리지,16470.0,0.0,0.00%,0.0,,,
1177.0,한국주강,2665.0,0.0,0.00%,500.0,453.0,502.0,-6.0
1178.0,신한 레버리지 미국달러 선물 ETN,15025.0,0.0,0.00%,0.0,,,
1179.0,코아스,967.0,0.0,0.00%,500.0,1108.0,793.0,-47.0
1180.0,QV 인버스 레버리지 은 선물 ETN(H),29870.0,0.0,0.00%,0.0,,,
1181.0,SOL 미국S&P500ESG,10655.0,0.0,0.00%,0.0,,,
1182.0,메리츠 인버스 2X 은 선물 ETN(H),29760.0,0.0,0.00%,0.0,,,
1183.0,신한 레버리지 다우존스지수 선물 ETN(H),29760.0,0.0,0.00%,0.0,,,
1184.0,KOSEF 미국달러선물,14190.0,0.0,0.00%,0.0,,,
1185.0,KBSTAR 내수주플러스,8085.0,0.0,0.00%,0.0,,,
1186.0,베트남개발1,213.0,0.0,0.00%,0.0,,,
1187.0,KODEX 고배당,9440.0,0.0,0.00%,0.0,,,
1188.0,TIGER 원유선물Enhanced(H),5075.0,0.0,0.00%,0.0,,,
1189.0,TRUE 인버스 2X 구리 선물 ETN,29180.0,0.0,0.00%,0.0,,,
1190.0,ARIRANG 미국장기우량회사채,92595.0,0.0,0.00%,0.0,,,
1191.0,TIGER S&P글로벌헬스케어(합성),19340.0,0.0,0.00%,0.0,,,
1192.0,신한 브렌트원유 선물 ETN(H),14495.0,0.0,0.00%,0.0,,,
1193.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,14255.0,0.0,0.00%,0.0,,,
1194.0,KODEX IT,15820.0,0.0,0.00%,0.0,,,
1195.0,하나 레버리지 옥수수 선물 ETN(H),27775.0,0.0,0.00%,0.0,,,
1196.0,KINDEX 200TR,19745.0,0.0,0.00%,0.0,,,
1197.0,ARIRANG 미국나스닥테크,21215.0,0.0,0.00%,0.0,,,
1198.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,13730.0,0.0,0.00%,0.0,,,
1199.0,TRUE 인버스 2X 플래티넘 선물 ETN,27455.0,0.0,0.00%,0.0,,,
1200.0,HANARO 코스닥150,10925.0,0.0,0.00%,0.0,,,
1201.0,SOL 미국S&P500,11360.0,0.0,0.00%,0.0,,,
1202.0,신한 콩 선물 ETN(H),13445.0,0.0,0.00%,0.0,,,
1203.0,KODEX 차이나A50,20595.0,0.0,0.00%,0.0,,,
1204.0,KODEX 미국S&P에너지(합성),13020.0,0.0,0.00%,0.0,,,
1205.0,KODEX S&P글로벌인프라(합성),14795.0,0.0,0.00%,0.0,,,
1206.0,KODEX 헬스케어,12635.0,0.0,0.00%,0.0,,,
1207.0,세방우,7190.0,0.0,0.00%,500.0,,,
1208.0,삼성 레버리지 금 선물 ETN(H),26355.0,0.0,0.00%,0.0,,,
1209.0,TIGER 200IT레버리지,32800.0,0.0,0.00%,0.0,,,
1210.0,삼성 KRX 금현물 ETN,13060.0,0.0,0.00%,0.0,,,
1211.0,TIGER 차이나반도체FACTSET,7385.0,0.0,0.00%,0.0,,,
1212.0,신한 금 선물 ETN(H),12940.0,0.0,0.00%,0.0,,,
1213.0,삼성중공우,223500.0,0.0,0.00%,1000.0,,,
1214.0,TIGER 차이나CSI300인버스(합성),7995.0,0.0,0.00%,0.0,,,
1215.0,메리츠 인버스 2X 구리 선물 ETN(H),25535.0,0.0,0.00%,0.0,,,
1216.0,ARIRANG 미국단기우량회사채,110990.0,0.0,0.00%,0.0,,,
1217.0,솔루스첨단소재2우B,13500.0,0.0,0.00%,100.0,,,
1218.0,QV 인버스 레버리지 구리 선물 ETN(H),25490.0,0.0,0.00%,0.0,,,
1219.0,대덕전자1우,12150.0,0.0,0.00%,500.0,,,
1220.0,메리츠 레버리지 대표 농산물 선물 ETN(H),25425.0,0.0,0.00%,0.0,,,
1221.0,하나 인버스 2X 구리 선물 ETN(H),25395.0,0.0,0.00%,0.0,,,
1222.0,삼성 레버리지 은 선물 ETN(H),8445.0,0.0,0.00%,0.0,,,
1223.0,TIGER AI코리아그로스액티브,10985.0,0.0,0.00%,0.0,,,
1224.0,KODEX 탄소효율그린뉴딜,7835.0,0.0,0.00%,0.0,,,
1225.0,NPC우,4710.0,0.0,0.00%,500.0,,,
1226.0,TRUE 인버스 2X 금 선물 ETN,24565.0,0.0,0.00%,0.0,,,
1227.0,일정실업,20350.0,0.0,0.00%,5000.0,318.0,413.0,-81.0
1228.0,TIGER 코스닥150선물인버스,5170.0,0.0,0.00%,0.0,,,
1229.0,KODEX 미국러셀2000(H),12145.0,0.0,0.00%,0.0,,,
1230.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12125.0,0.0,0.00%,0.0,,,
1231.0,에이리츠,5430.0,0.0,0.00%,5000.0,73.0,941.0,46.0
1232.0,TIGER 골드선물(H),12320.0,0.0,0.00%,0.0,,,
1233.0,신한 인버스 2X 천연가스 선물 ETN(H),80.0,0.0,0.00%,0.0,,,
1234.0,신한 인버스 코스피 200 선물 ETN,11975.0,0.0,0.00%,0.0,,,
1235.0,미래에셋 인버스 코스피200 선물 ETN,11965.0,0.0,0.00%,0.0,,,
1236.0,KBSTAR 국채선물3년,50210.0,0.0,0.00%,0.0,,,
1237.0,KBSTAR 비메모리반도체액티브,7475.0,0.0,0.00%,0.0,,,
1238.0,하이트론,2470.0,0.0,0.00%,2500.0,275.0,474.0,-150.0
1239.0,다이나믹디자인,4490.0,0.0,0.00%,500.0,530.0,1160.0,-183.0
1240.0,KINDEX ESG액티브,7105.0,0.0,0.00%,0.0,,,
1241.0,신한 옥수수 선물 ETN(H),11685.0,0.0,0.00%,0.0,,,
1242.0,코리아써우,7870.0,0.0,0.00%,500.0,,,
1243.0,TIGER 삼성그룹펀더멘털,10210.0,0.0,0.00%,0.0,,,
1244.0,신한 인버스 코스닥 150 선물 ETN,11590.0,0.0,0.00%,0.0,,,
1245.0,미래에셋 인버스 코스닥150 선물 ETN,11580.0,0.0,0.00%,0.0,,,
1246.0,KINDEX 친환경자동차밸류체인액티브,9260.0,0.0,0.00%,0.0,,,
1247.0,TIGER 구리실물,9845.0,0.0,0.00%,0.0,,,
1248.0,KB 레버리지 항셍테크 선물 ETN(H),2100.0,0.0,0.00%,0.0,,,
1249.0,TIGER 200동일가중,10990.0,0.0,0.00%,0.0,,,
1250.0,KBSTAR 국고채3년,107645.0,0.0,0.00%,0.0,,,
1251.0,삼성 인버스 2X 은 선물 ETN(H),2290.0,0.0,0.00%,0.0,,,
1252.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),22705.0,0.0,0.00%,0.0,,,
1253.0,대신 2X 아연선물 ETN(H),11260.0,0.0,0.00%,0.0,,,
1254.0,TIGER 200 금융,5790.0,0.0,0.00%,0.0,,,
1255.0,KBSTAR 글로벌4차산업IT(합성 H),18390.0,0.0,0.00%,0.0,,,
1256.0,KODEX 미국ETF산업Top10 Indxx,11305.0,0.0,0.00%,0.0,,,
1257.0,QV 인버스 미국 IT TOP5 ETN(H),11010.0,0.0,0.00%,0.0,,,
1258.0,대상우,16050.0,0.0,0.00%,1000.0,,,
1259.0,TIGER KRX게임K-뉴딜,6495.0,0.0,0.00%,0.0,,,
1260.0,KODEX 미국채10년선물,12080.0,0.0,0.00%,0.0,,,
1261.0,KODEX TRF5050,12060.0,0.0,0.00%,0.0,,,
1262.0,삼성 코스피 풋매도 4% OTM ETN,10750.0,0.0,0.00%,0.0,,,
1263.0,대신 밀 선물 ETN(H),10740.0,0.0,0.00%,0.0,,,
1264.0,메리츠 인버스 2X 금 선물 ETN(H),21445.0,0.0,0.00%,0.0,,,
1265.0,LX하우시스우,20600.0,0.0,0.00%,5000.0,,,
1266.0,KODEX 에너지화학,15955.0,0.0,0.00%,0.0,,,
1267.0,TIGER 코스피고배당,13335.0,0.0,0.00%,0.0,,,
1268.0,메리츠 레버리지 인플레이션 국채 ETN,10580.0,0.0,0.00%,0.0,,,
1269.0,KODEX TRF7030,13180.0,0.0,0.00%,0.0,,,
1270.0,QV 인버스 레버리지 금 선물 ETN(H),20945.0,0.0,0.00%,0.0,,,
1271.0,하이트진로2우B,18400.0,0.0,0.00%,5000.0,,,
1272.0,KINDEX 아시아TOP50S&P,12580.0,0.0,0.00%,0.0,,,
1273.0,메리츠 인플레이션 국채 ETN,10370.0,0.0,0.00%,0.0,,,
1274.0,미래에셋 미디어엔터 Core5 ETN,10225.0,0.0,0.00%,0.0,,,
1275.0,KODEX 배당성장채권혼합,11350.0,0.0,0.00%,0.0,,,
1276.0,TRUE 레버리지 금 선물 ETN,20430.0,0.0,0.00%,0.0,,,
1277.0,TIGER 미국S&P500배당귀족,10415.0,0.0,0.00%,0.0,,,
1278.0,KODEX 미국달러선물레버리지,13015.0,0.0,0.00%,0.0,,,
1279.0,티와이홀딩스우,16100.0,0.0,0.00%,500.0,,,
1280.0,하나 S&P 레버리지 WTI원유 선물 ETN,20145.0,0.0,0.00%,0.0,,,
1281.0,QV iSelect 글로벌 EMP ETN(H),10015.0,0.0,0.00%,0.0,,,
1282.0,유유제약1우,8810.0,0.0,0.00%,1000.0,,,
1283.0,신한 인버스 2X 구리 선물 ETN,3980.0,0.0,0.00%,0.0,,,
1284.0,신한 은 선물 ETN(H),9925.0,0.0,0.00%,0.0,,,
1285.0,QV 블룸버그 2X WTI원유선물 ETN,19840.0,0.0,0.00%,0.0,,,
1286.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,19835.0,0.0,0.00%,0.0,,,
1287.0,TIMEFOLIO 이노베이션액티브,7865.0,0.0,0.00%,0.0,,,
1288.0,ARIRANG 우량회사채50 1년,108590.0,0.0,0.00%,0.0,,,
1289.0,신한 다우존스지수 선물 ETN(H),19410.0,0.0,0.00%,0.0,,,
1290.0,메리츠 미국 인플레이션 국채 ETN(H),9705.0,0.0,0.00%,0.0,,,
1291.0,키움 코스닥 150 ETN,9690.0,0.0,0.00%,0.0,,,
1292.0,대한제당우,2985.0,0.0,0.00%,500.0,,,
1293.0,HANARO 글로벌탄소배출권선물ICE(합성),12885.0,0.0,0.00%,0.0,,,
1294.0,비케이탑스,904.0,0.0,0.00%,500.0,248.0,1081.0,-103.0
1295.0,TIGER KRX300,14680.0,0.0,0.00%,0.0,,,
1296.0,KODEX 게임산업,8655.0,0.0,0.00%,0.0,,,
1297.0,넥센타이어1우B,2910.0,0.0,0.00%,500.0,,,
1298.0,ARIRANG ESG성장주액티브,7525.0,0.0,0.00%,0.0,,,
1299.0,KODEX 3대농산물선물(H),12940.0,0.0,0.00%,0.0,,,
1300.0,KBSTAR 미국장기국채선물인버스(H),9245.0,0.0,0.00%,0.0,,,
1301.0,KINDEX 러시아MSCI(합성),10070.0,0.0,0.00%,0.0
1302.0,TIGER 로우볼,11190.0,0.0,0.00%,0.0
1303.0,QV 블룸버그 -2X WTI원유선물 ETN,18560.0,0.0,0.00%,0.0
1304.0,KB S&P 인버스 2X WTI원유 선물 ETN,18530.0,0.0,0.00%,0.0
1305.0,대신 인버스 천연가스 선물 ETN(H),2315.0,0.0,0.00%,0.0
1306.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,18510.0,0.0,0.00%,0.0
1307.0,신한 K200 USD 선물 바이셀 ETN,9255.0,0.0,0.00%,0.0
1308.0,하나 S&P 인버스 2X WTI원유 선물 ETN,18440.0,0.0,0.00%,0.0
1309.0,KTOP 코스피50,21930.0,0.0,0.00%,0.0
1310.0,메리츠 미국레버리지 인플레이션국채ETN(H),9210.0,0.0,0.00%,0.0
1311.0,WOORI 대한민국국고채액티브,49135.0,0.0,0.00%,0.0
1312.0,KODEX 운송,5245.0,0.0,0.00%,0.0
1313.0,KB S&P 레버리지 WTI원유 선물 ETN(H),18325.0,0.0,0.00%,0.0
1314.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),18185.0,0.0,0.00%,0.0
1315.0,TIGER 200 에너지화학,16530.0,0.0,0.00%,0.0
1316.0,삼양홀딩스우,59600.0,0.0,0.00%,5000.0
1317.0,HANARO Fn K-POP&미디어,7670.0,0.0,0.00%,0.0
1318.0,코오롱우,16700.0,0.0,0.00%,5000.0
1319.0,삼성 인버스 2X 구리 선물 ETN(H),3585.0,0.0,0.00%,0.0
1320.0,메리츠 인버스 2X 국채30년 ETN,17880.0,0.0,0.00%,0.0
